ID,Primer nombre,Segundo nombre,Primer apellido,Segundo apellido,Edad,Estatura (cm),Peso (kg),RH,Profesión,N. hijos,Hobby,Deporte,Mes_nro,Sexo,Grupo,Beta,Uniforme,Gamma,Y1,Y2,Y3,Y4,Z
2025_04_1217,Lucas,Adolfo,Espinosa,Campos,34,176.61,47.45,O-,ciencias de la computación,2,escribir,Waterpolo,12,Masculino,01,1692.2484650688195,2404.245945389247,2020.0730627875314,12026.229726946236,94457.16118500233,347.2341545213348,-320319.3957548467,3396522.1598645854
2025_04_1218,José,Cristóbal,Cruz,Ojeda,60,169.54,75.4,O-,ciencias de la computación,1,programación,Canotaje,7,Masculino,01,1385.684876945854,1633.8682809993823,2020.4769766166758,8174.3414049969115,88338.00683741736,109.76257194175412,2245932.431116335,2779543.095296705
2025_04_1219,Roberto,Cristóbal,Alonso,Bravo,40,173.03,72.39,O-,relaciones internacionales,1,meditación,Bolos,3,Masculino,01,1631.1813324291693,2751.070069504371,2034.0868774409025,13760.350347521855,93656.23297181046,365.82254692501505,1021743.5936950902,3276122.01520586
2025_04_1220,Camilo,Hilario,Paredes,Solís,38,166.51,54.08,O+,periodismo,1,yoga,Béisbol,8,Masculino,01,1279.9700966871849,2580.6404581589595,,12908.202290794798,86261.34458271897,120.87359113336599,-336221.4905514872,2572847.3956651646
2025_04_1221,Ramiro,Jaime,Tovar,Barrios,32,173.65,65.73,A-,relaciones internacionales,3,cine,Buceo,3,Masculino,01,,1922.6448187470198,2013.666840310668,9618.2240937351,83700.82544103514,83.1592254829765,1281998.613311708,2337699.247265245
2025_04_1222,Ulises,Ramiro,Valenzuela,Torres,40,164.59,73.81,A+,contaduría,1,meditación,Escalada deportiva,4,Masculino,01,2307.3392806686506,1797.1095486416375,2013.7709785323505,8990.547743208188,106569.91496934352,63.87576382590849,754439.3891845706,4623668.109080509
2025_04_1223,Leonardo,David,Peralta,Rincón,39,165.57,50.75,A+,arquitectura,1,meditación,Voleibol,10,Masculino,01,,552.0873673892105,,2765.4368369460526,77234.08707713109,31.754661886786998,-1040311.4191056776,1688927.114150371
2025_04_1224,Wilmer,Mariano,Ramírez,Esquivel,73,167.16,68.21,A+,biología,1,programación,E-sports,7,Masculino,01,2351.081724262456,1273.690951235187,2023.1308355007068,6373.454756175935,107725.55955027032,35.424585034437456,912557.3829724006,4708535.903281089
2025_04_1225,Salvador,Ezequiel,Castro,Maldonado,65,179.88,74.99,A-,historia,0,leer,Escalada,2,Masculino,01,1100.5042097240917,1585.817610397223,2019.0248706303632,7934.088051986115,82590.83031339273,55.97177352899154,-224319.45651063407,2208941.5075001693
2025_04_1226,Jacinto,Alejandro,García,,66,165.93,71.21,O-,contaduría,5,bailar,Boxeo,8,Masculino,01,1519.201324850345,2975.5007820197047,2033.1980339748404,14882.503910098523,91389.9675162521,88.82136435519195,782662.5337858726,3053284.1536107888
2025_04_1227,Andrés,Raúl,Rojas,Díaz,67,167.72,65.39,A+,química,2,cine,Baloncesto,12,Masculino,01,2120.944280861687,1869.2521846725256,2030.483759159896,9351.260923362628,103343.39839203062,73.26877904868884,1688415.1083480692,4251238.822646736
2025_04_1228,Guillermo,Andrés,Montoya,Venegas,48,172.78,73.78,A-,enfermería,0,fotografía,Ajedrez,11,Masculino,01,1415.1720331783936,922.590105441614,2015.2276167369034,4617.95052720807,88770.26916567498,253.53543572782934,1579235.760286224,2834961.016883995
2025_04_1229,None,Elías,Luna,Venegas,42,163.44,77.36,B-,periodismo,1,tocar guitarra,Rally,10,Masculino,01,2343.6053623940843,1106.5485443993296,2037.2023962389237,5537.742721996648,107998.1791350494,79.1372621108402,169701.15025435993,4692747.467510165
2025_04_1230,Orlando,Álvaro,Acosta,Ortiz,71,169.35,66.2,B+,arquitectura,2,meditación,E-sports,2,Masculino,01,1662.0981279435039,2760.9532435320602,2012.3128193700904,13809.7662176603,93621.34713997279,60.273080127429324,355678.6173662597,3338005.022104668
2025_04_1231,Carlos,Iván,Galarza,Valencia,45,170.1,71.6,B-,ciencias de la computación,2,tocar guitarra,Skateboarding,9,Masculino,01,1236.6747849909093,,2025.5254249378902,10405.206700795852,85509.2584479549,79.93920836435697,-907924.3505464462,2483753.7766826143
2025_04_1232,,Valentín,Venegas,García,79,170.98,75.48,AB+,arquitectura,1,fotografía,Patinaje,7,Masculino,01,1463.884846609565,1388.399657434388,2035.072405117156,6946.99828717194,90339.86908570598,208.2971646866712,220172.35565727408,2934715.6915063024
2025_04_1233,Rafael,Andrés,Jiménez,Arellano,62,171.26,73.37,A-,relaciones internacionales,1,programación,Rafting,5,Masculino,01,1321.3069105495983,2666.263956079406,2011.8725581533254,13336.319780397029,86792.31495559172,187.5839808955492,1069907.2484298449,2655949.140879594
2025_04_1234,Abel,Ramiro,Pérez,Rojas,38,172.49,69.9,A-,enfermería,2,astronomía,Escalada deportiva,5,Masculino,01,1895.982155931157,1874.1543458089482,,9375.77172904474,98440.03829663346,109.25775078041555,-295871.2529158487,3801339.0835913587
2025_04_1235,Ricardo,Mauricio,Murillo,Luna,49,163.45,62.3,A-,periodismo,3,leer,Windsurf,2,Masculino,01,1498.766683464559,1304.861290003973,,6529.306450019865,90236.23042051167,95.24006701021266,381329.92730259924,3004061.673379138
2025_04_1236,,Víctor,Del Valle,,31,170.84,68.01,O+,derecho,3,programación,Béisbol,2,Masculino,01,2137.274786119374,2023.0489267588262,2010.3612622106361,10120.244633794131,103066.33358870656,195.80521526030108,628417.170267143,4284668.816872542
2025_04_1237,Leonardo,Simón,Castañeda,Salazar,64,170.54,64.59,A+,relaciones internacionales,1,ajedrez,Karate,9,Masculino,01,,969.342449381665,2026.4535627207563,4851.712246908325,101469.21051229324,137.21004806167403,-1338003.9936234993,4071411.075313963
2025_04_1238,Mateo,Franco,Romero,Montoya,50,168.46,56.04,O+,filosofía,2,astronomía,Pentatlón,2,Masculino,01,2039.2985712733985,875.0294958913383,2017.0037726766113,4380.147479456692,101306.08460576631,145.46164299762907,912449.2319370804,4082976.2900262536
2025_04_1239,,Joaquín,Montoya,Venegas,45,174.89,51.65,AB+,medicina,0,fotografía,Windsurf,12,Masculino,01,2271.384309029634,,2024.8928704291254,11131.334678066534,106184.47229346645,56.39716178372667,-233434.46194444038,4553898.952737335
2025_04_1240,Nahuel,Franco,Rodríguez,Bermúdez,39,170.18,67.06,AB+,química,2,origami,Dominó deportivo,7,Masculino,01,2108.8109668528678,1264.7861007621182,2018.3543380351814,6328.93050381059,102736.8494781128,138.0920198320027,41159.494833446515,4223949.864209547
2025_04_1241,Julio,Omar,Correa,,31,167.75,76.03,B+,arquitectura,2,surf,Remo,3,Masculino,01,1278.234943720935,1716.822552838395,2010.0383142418211,8589.112764191976,85875.84830167334,165.93168552556168,288379.2925951578,2565058.0002060616
2025_04_1242,Darío,Valentín,Arellano,,46,168.31,76.25,A+,enfermería,2,surf,Artes marciales mixtas,10,Masculino,01,1809.6313549700653,2416.518574803388,2014.2946167345465,12087.59287401694,96631.4656014377,141.0425125615094,1313456.2709240047,3631349.302814148
2025_04_1243,Iker,Guillermo,Camacho,,40,172.34,64.0,AB+,periodismo,2,cine,Motociclismo,7,Masculino,01,1853.4993290526402,2146.393997406958,2026.2573210281403,10736.96998703479,97867.70621189702,66.5303466304461,-1001721.2089047767,3717734.628092315
2025_04_1244,Manuel,Mario,Fuentes,Calderón,71,175.18,78.11,A+,administración de empresas,0,dibujo,Tenis,10,Masculino,01,964.168724219939,,2015.33928709055,6755.249270768263,79753.55309711528,165.83169061461544,710974.476409231,1935091.6977106463
2025_04_1245,Iván,Leonardo,Galindo,Peralta,39,171.57,68.37,A+,sociología,3,senderismo,Taekwondo,1,Masculino,01,1528.159967360851,1275.2907439785185,2016.1143070993726,6381.453719892593,91056.6285601982,90.28438027652842,665672.850450442,3062700.3884415943
2025_04_1246,Gustavo,Santiago,Palacios,Álvarez,35,171.62,59.41,O-,periodismo,0,astronomía,Atletismo,6,Masculino,01,1383.0260360138573,1900.5532683009883,2021.8801365300924,9507.766341504941,88326.92481617992,137.63340305347901,-221801.4550399896,2775558.8383692196
2025_04_1247,Wilmer,Baltasar,Cortés,Sanabria,63,170.43,52.88,A+,educación,1,fotografía,Críquet,12,Masculino,01,,605.7650990008466,2017.7613455649728,3033.825495004233,94909.07459819941,73.31377998114912,728197.8023444365,3439656.2486200267
2025_04_1248,Eduardo,Ángel,Arango,Olivares,31,173.3,75.08,AB+,economía,2,tocar guitarra,Pilates,9,Masculino,01,1207.1493768405126,1929.162771485798,2016.6963557008598,9650.81385742899,84653.87820783604,71.0975410392202,747307.478208795,2423948.567538454
2025_04_1249,Álvaro,Carlos,Delgado,Ramírez,58,162.95,58.88,A+,economía,2,fotografía,Bolos,11,Masculino,01,1725.702885177385,1863.6528030574264,2014.1090203037538,9323.264015287132,94947.32831266032,64.34362566749073,-1356419.2201048997,3460728.0343700573
2025_04_1250,Emilio,Ezequiel,Camacho,,56,164.88,86.41,O-,ingeniería mecánica,3,pintar,Escalada,1,Masculino,01,,935.4308066348735,2015.5192661645724,4682.154033174367,88987.51735999362,328.41017442152616,-1489082.4331598585,2855875.091538818
2025_04_1251,Facundo,Bruno,Mejía,,38,174.74,80.96,AB-,diseño gráfico,3,cine,Fútbol,4,Masculino,01,1621.018043725006,2811.3042724117654,2008.5210372970935,14061.521362058827,92685.99199341293,130.3588034580447,155156.6305105408,3256096.608812071
2025_04_1252,Adrián,Antonio,Serrano,Padilla,48,171.51,63.46,O-,biología,2,cine,Crossfit,11,Masculino,01,1826.5553060561845,2782.791153786366,2034.299304900997,13918.95576893183,97570.0852681536,150.88385197902974,938362.0313294252,3667028.5678813006
2025_04_1253,Tomás,Raúl,Martínez,Gómez,43,171.91,81.39,B-,ciencias de la computación,3,meditación,Baloncesto,8,Masculino,01,1519.729047043599,1736.402324551474,2034.9378212080892,8687.01162275737,91452.71557711466,106.45935517363012,1490741.360495736,3048144.105709955
2025_04_1254,Oscar,Raúl,Martínez,Venegas,46,166.63,70.9,AB+,biología,2,dibujo,Taekwondo,12,Masculino,01,1514.2331807215926,2340.828474089073,,11709.142370445366,90919.64751802575,67.37757893244702,440572.50319292775,3040174.5038136304
2025_04_1255,Martín,Cristóbal,Escobar,Tovar,64,171.72,68.39,O+,filosofía,4,leer,Rafting,9,Masculino,01,,1051.371933168906,2027.600939247519,5261.85966584453,102231.25358467436,164.60320242742387,1416330.6565602971,4144583.4003907237
2025_04_1256,Wilmer,Gaspar,Paredes,Acosta,37,166.18,60.74,A+,psicología,0,escribir,Pentatlón,11,Masculino,01,2225.005918671377,2892.641787607717,2028.7583840419904,14468.208938038586,105372.86989468726,251.17142159111106,389319.346831748,4464479.046280793
2025_04_1257,Agustín,Felipe,Luna,Figueroa,66,159.83,79.11,A-,enfermería,2,escribir,Parapente,10,Masculino,01,1876.8314982931065,609.801984827641,2020.6346135862982,3054.009924138205,98165.66837345107,135.11048565374836,184383.94479178893,3756716.0065103513
2025_04_1258,Hilario,Fabián,Torres,Arango,39,167.34,64.83,B-,administración de empresas,3,senderismo,Caza,12,Masculino,01,1512.6007302010544,1603.2098655920113,2036.6691115362412,8021.049327960056,91362.08795010833,166.58455397132317,1410588.1697349637,3033221.509730069
2025_04_1259,César,Diego,Sanabria,,51,162.68,68.93,B+,educación,0,leer,Esquí,2,Masculino,01,1600.9846170562835,1189.8826731096492,2014.6633120727236,5954.413365548246,92469.59170330738,244.16973605854355,585927.6741306309,3207922.6474781153
2025_04_1260,Facundo,Fabián,Bermúdez,Espinosa,50,177.9,57.8,A-,economía,3,leer,Pilates,11,Masculino,01,2006.9923599180788,700.8682000374284,2011.9352395846956,3509.341000187142,100507.90438590245,64.53446459694092,945547.930037938,4017493.060836345
2025_04_1261,Rodrigo,Teo,Bravo,Tapia,72,170.49,56.76,B+,medicina,1,jardinería,Skateboarding,8,Masculino,01,1600.8985929612327,2673.8130499813005,2021.7515980470382,13374.065249906504,92680.5198006358,63.96845556003211,1890683.2126889736,3215170.2511723717
2025_04_1262,Gerardo,Hugo,Maldonado,Beltrán,64,172.03,79.66,O-,medicina,1,pintar,Ultramaratón,11,Masculino,01,1243.2506073871018,608.3881780153625,,3046.9408900768126,85261.86886540113,64.98656934236723,1186127.5619849097,2489547.1556642805
2025_04_1263,Javier,Rubén,Montoya,Vega,44,166.94,83.9,O-,educación,2,fotografía,Skateboarding,12,Masculino,01,,1346.342246092281,2020.6997399557092,6736.711230461405,98074.32497216514,87.59168335748166,358359.5133566777,3751068.9885798483
2025_04_1264,Álvaro,Cristóbal,Galindo,Toledo,36,171.25,61.31,B+,arquitectura,1,programación,Rugby,9,Masculino,01,1587.50157569522,1968.3475561129594,2023.3582561266028,9846.737780564798,92460.77919770249,120.63102854424069,-1347459.0277481503,3184848.8891710048
2025_04_1265,Bruno,Javier,Álvarez,Bravo,48,168.88,66.6,B-,historia,2,cocinar,Rafting,5,Masculino,01,,2179.5630678571447,2014.0499521699226,10902.815339285724,91165.49280018105,198.09900778354896,617426.5891988927,3084301.238847623
2025_04_1266,Cristóbal,Joaquín,Fuentes,Sánchez,38,167.4,77.66,AB-,sociología,3,bailar,Judo,12,Masculino,01,1948.2570815076142,1503.187026874862,2019.4318663532108,7520.935134374311,99558.09762074861,212.168714870111,-69496.51886895299,3904034.0981496028
2025_04_1267,Yahir,Javier,Toledo,Beltrán,54,168.86,66.64,O+,psicología,1,cocinar,BMX,10,Masculino,01,1451.062974803749,1422.8225686058875,2009.1919510792507,7119.1128430294375,89307.0180284525,151.289708946651,2366878.64106838,2909244.0624505277
2025_04_1268,Fabián,Andrés,Camacho,Benítez,33,168.77,66.7,B+,medicina,1,bailar,Capoeira,4,Masculino,01,1661.0181573567424,1359.8969995587167,2026.65899191768,6804.484997793584,94030.13290466525,204.5300805354158,-485552.0653082534,3328839.7997112786
2025_04_1269,Oscar,Álvaro,Molina,Zapata,59,162.73,61.3,B+,diseño gráfico,2,yoga,Pesca deportiva,4,Masculino,01,1282.6161424309653,2609.1426304817946,2020.6089592288206,13050.713152408973,86280.59162548392,146.4264696695424,1153151.6111934392,2578281.9980143397
2025_04_1270,Isaac,Santiago,Figueroa,Maldonado,63,175.94,82.8,A-,arquitectura,0,ajedrez,Motociclismo,9,Masculino,01,1763.7014987207187,2570.866038745756,2019.4131300843508,12859.330193728782,95866.4238769449,166.00120842065314,949124.5196525763,3540261.3276351662
2025_04_1271,Lorenzo,Adolfo,Blanco,Cabrera,69,171.11,83.24,A-,enfermería,1,pintar,Remo,4,Masculino,01,2164.4254339063336,1662.194352599299,2021.2641643638278,8315.971762996494,103936.4336090415,53.25766633294019,-938795.7005730704,4337165.839575663
2025_04_1272,Esteban,Froilán,Díaz,Serrano,69,168.6,86.0,A+,economía,1,dibujo,Fútbol playa,6,Masculino,01,1477.1407965226772,1820.8189402211149,2018.0073242367375,9109.094701105574,90093.03565755568,62.889315159010906,780216.8199586028,2963389.68774646
2025_04_1273,Antonio,Ramiro,Esquivel,Cortés,48,167.59,62.11,O+,sociología,0,ajedrez,Billar,11,Masculino,01,,2948.4588153277605,2023.0305312569287,14747.294076638802,86538.37146719106,284.8989311108593,495610.4168571441,2598491.847024957
2025_04_1274,Miguel,Rubén,Mejía,Olivares,32,171.45,85.41,B+,química,2,senderismo,Canotaje,12,Masculino,01,2148.4002201409685,2037.731536276712,2019.114512399501,10193.65768138356,103551.4397748044,84.63371651728957,1237765.690974969,4306993.09796332
2025_04_1275,,Adolfo,Jiménez,Zamora,60,166.74,68.91,A-,psicología,1,cocinar,Yoga,8,Masculino,01,1497.7476442396805,1709.571068563793,2024.2607172220598,8552.855342818964,90692.7744014554,260.57124181744666,3284.5058057571587,3004047.14382218
2025_04_1276,Emilio,Nahuel,Valencia,Valencia,69,172.31,70.43,O-,educación,5,escribir,Pentatlón,2,Masculino,01,1700.968986472136,1988.4962244724375,2002.6084030898353,9947.481122362187,94107.63182213777,136.83584086412668,-83494.12228322568,3411884.454066634
2025_04_1277,Yerson,Eugenio,Tovar,García,66,173.34,70.98,AB+,educación,1,senderismo,Softbol,9,Masculino,01,2175.199464529641,2436.239799263405,2019.8321293319177,12186.198996317025,104108.95317055035,181.55916074562987,-520835.68591020233,4362584.128055599
2025_04_1278,Gerardo,Valentín,Herrera,Cabrera,42,174.33,69.17,O+,administración de empresas,0,fotografía,Capoeira,2,Masculino,01,1905.5303994312624,1635.475100737022,2029.4756383641443,8182.375503685111,99004.87713954959,144.07144708580506,2072396.1102534616,3819242.17436621
2025_04_1279,Yerson,Emiliano,Obando,Bermúdez,67,169.98,77.73,O-,administración de empresas,0,yoga,Baloncesto,7,Masculino,01,2151.4017116577033,2362.568683751959,2035.4806743158747,11817.843418759794,104102.45446263031,127.44835031199555,1892483.7063179119,4314620.266734167
2025_04_1280,Mauricio,Tomás,Parra,Ruiz,46,158.69,72.0,O-,ciencias de la computación,1,escribir,Bolos,6,Masculino,01,,2174.9064954385058,2009.7822662966487,10879.53247719253,111701.10996968992,397.6371460333624,155099.7264367336,5150642.730556238
2025_04_1281,Leandro,Marcelo,Ojeda,Camacho,48,174.85,83.28,B+,arquitectura,2,pintar,Paddle surf,9,Masculino,01,1867.2923869384083,1616.6213344377477,2043.7607195542141,8088.106672188738,98668.66932539459,135.7018465720896,349976.42964846053,3742671.880549005
2025_04_1282,Miguel,Ulises,Ruiz,Bravo,66,164.6,53.56,A+,historia,5,tocar guitarra,Caza,9,Masculino,01,2382.702410171614,,2007.5344399862386,10684.72452267801,107890.08140301943,208.3539650004506,700514.552171119,4776088.544865905
2025_04_1283,Rodrigo,Marcelo,Parra,,52,163.92,74.32,AB-,historia,2,astronomía,Hockey,3,Masculino,01,2220.3290804484213,1861.065907789211,2022.2095894556012,9310.329538946055,105082.86929263646,401.99006250916824,252446.04310933725,4449967.490435788
2025_04_1284,Lucas,Santiago,Serrano,Obando,79,176.8,59.7,A+,sociología,2,dibujo,Bádminton,2,Masculino,01,1112.5328513062097,874.8666425684107,2013.6551394925264,4379.333212842053,82670.31121089999,210.845462866881,-321838.06385687203,2229444.035825262
2025_04_1285,Wilmer,Vicente,Maldonado,González,43,169.14,62.12,B+,psicología,1,programación,Paracaidismo,5,Masculino,01,1119.4522657145635,1107.0391342805642,2010.6498191463215,5540.195671402821,82718.53988868091,77.20161753431286,434963.51791095466,2244443.7271005297
2025_04_1286,Abel,Nahuel,Montoya,Carrasco,54,163.59,61.12,A-,educación,2,bailar,Taekwondo,6,Masculino,01,1736.8715696546135,982.305550237172,2018.8878779158083,4916.52775118586,95314.06773056652,59.645519457178466,851968.4602046423,3478658.667060413
2025_04_1287,Miguel,Eugenio,Aguilar,Correa,50,176.25,83.47,A+,economía,2,programación,Aeróbicos,9,Masculino,01,1469.0366223730425,,2027.2513950365776,4347.03612184575,90208.27429855817,107.80217707886345,-395461.20714140916,2942419.280867931
2025_04_1288,Valentín,Jaime,Pérez,Vásquez,43,168.2,50.76,AB+,biología,5,pintar,Fútbol sala,5,Masculino,01,1421.334955818889,649.8928518529635,2025.8031228080508,3254.464259264818,89210.79280061931,166.81126086795328,780953.8538436361,2845923.375897043
2025_04_1289,Ulises,Baltasar,Ramírez,Lozano,30,175.35,70.82,O+,sociología,2,senderismo,Escopeta olímpica,6,Masculino,01,1821.5901898704299,1359.4705175514305,2016.5744157189554,6802.352587757152,96939.03626897726,297.23457058658147,1503648.9022714165,3649981.732328617
